RHN3.D;News of Julianna's Declaration has just reached Hanover, sending the city into chaos and uproar. King August-Wilhelm will have to decide how to react quickly, lest his prestige and dominance amongst the Germans be forever tarnished.;;;;;;;;;;x;;;
andalus_dual_monarchy_title;Dual Monarchy of France-England;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
andalus_dual_monarchy_desc;For some time now, we have called ourselves the Kings of France and England, but the time has come to truly integrate the English into our realm. By formally proclaiming the dawn of the Dual Monarchy, and affording the English equal rights within our empire, we will transform our realm into the dominating power of Western Europe. Long live the Dual Monarchy!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_levant_conflict_outremer_title;Conquest of the Levant;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_levant_conflict_outremer_desc;Our border with Syria was carefully drawn by the powers of the Congress of Cadiz, but the other decisions and settlements reached by the Congress have all fallen into chaos, so we are under no compulsion to abide by it. We should begin making preparations to make war with the Emirate of Syria, for they surely are doing the same, and we will not surrender our hard-won territories without a fight!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_levant_conflict_syria_title;Conquest of the Levant;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_levant_conflict_syria_desc;Our border with Outremer was carefully drawn by the powers of the Congress of Cadiz, but the other decisions and settlements reached by the Congress have all fallen into chaos, so we are under no compulsion to abide by it. We should begin making preparations to make war with the Kingdom of Outremer, for they surely are doing the same, and we will not surrender our hard-won territories without a fight!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_new_england_manifest_destiny_title;Christendom in Gharbia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_new_england_manifest_destiny_desc;The expansionistic revolutionary infidels in Ibriz are on a warpath to dominate all of North Gharbia, and with the weak, feuding Irish successor states putting up feeble resistance, it has come down to us to become the Defender of Christendom in Gharbia. We will have to begin expansion efforts very soon, and incorporate our Irish neighbours into our realm before the Muslims can - for their own good, of course.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADUANB.T;Propose a Union;;;;;;;;;;x;;;
ADUANB.D;The revolutionary armies of Ibriz are marching across the continent unopposed, and the independent Irish colonies of the new world are too divided and too weak to face them alone. Perhaps we should send delegates to Anbaila and Neimni Sund, suggesting a union of our nations, in the hope that together we can stand strong and repel any potential Ibrizi invasions.;;;;;;;;;;x;;;
ADUANB2.T;Delegates from Albionoria;;;;;;;;;;x;;;
ADUANB2.D;Delegates have arrived from the great white north, with a very interesting proposition: that we unite our two nations into a greater whole, capable of staving off independence and carving our own place in the world, but at the risk of surrendering our autonomy to a far-off capital. What is our answer?;;;;;;;;;;x;;;
ADU_egypt_annexes_sudan_title;Annexation of the Sudan;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_egypt_annexes_sudan_desc;We have controlled the vast lands of the Sudan for decades now, and with peace imposed on the various warring tribes of the region, the time has come to impose direct military rule and formally integrate the Sudan into our empire.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_ibriz_manifest_destiny_title;The Natural Borders of Ibriz;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_ibriz_manifest_destiny_desc;Ibriz is the dominant power of Gharbia, but as our fortunes rise, so do our enemies multiply. We must ensure that our nation can maintain its status as the sole great power of the Western continents, and the first step to doing that is to secure our natural borders. In the north, we must eliminate the primitive Pueblo Kingdom and claim the vast swathes of uncolonised land. In the East, we must secure and fortify the Mississipi River, a natural barrier against our Christian neighbours. And in the south, we must conquer Panama from the weak government of New France, and begin exploring the possibility of a canal there. Ibriz is great, and so its future!.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ANDHEJ.T;Unity in Arabia;;;;;;;;;;x;;;
ANDHEJ.D;It has been over a thousand years since the entirety of Arabia was last united, but now, we are closer than ever. As the Guardians of the Two Holy Cities, the bastion of Shia Islam, and the last true successors to the Prophet, the time has come for us to step forth and seize our destiny. Arabia will be united under us, and when it is, all Arab peoples will rise up to join our great union.;;;;;;;;;;x;;;
claim_arabia_HDJ_title;Claim the Arab Lands;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
claim_arabia_HDJ_desc;With the Arabian peninsula now firmly under our control, we must begin looking outward to the subjugated Arab peoples. In Jerusalem the Christians oppress our brothers and in Iraq the Kurds persecute our brethren - so let us take this opportunity to declare to the world that one day, very soon, all of the Arab lands will be back under our control!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
ADU_berber_union_proposal_1_title;The Congress of Imariz;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_berber_union_proposal_1_desc;Finally free from Moroccan rule, the victorious powers of Imjir, Walidrar and Nuquril have met at the metropolis of Imariz to discuss the future of their nations, and south Gharbia as a whole. Strong monarchial institutions are already established in all three nations, but the main subject of this congress is whether they should unite to form a Union of Berber Sultanates, a great power that can surely challenge Ibriz for dominance in the new world. There is no doubt that Imjir will be the dominating voice in such a union, however, which may convince the other two powers that this proposal is not in their interest...;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME8000021;fff;;;;;;;;;;x;;;
EVTDESC8000021;The Great War is raging across the width of the world, devouring the resources and populations of entire empires, and it has finally reached the shores of Berber Union. Our government has recently received word that our enemies have sent diplomats to Berber Union, knowing that their location and industrial capacity will make them a strategic bulwark against our own ambitions, and are thus hoping to draw them into their alliance. We must sabotage these attempts, and if possible, convince Berber Union to join the war on our side instead...;;;;;;;;;;x;;;
EVTNAME8000022;f?;;;;;;;;;;x;;;
EVTNAME8000022;fff?;;;;;;;;;;x;;;
EVTNAME8000023;fff;;;;;;;;;;x;;;
EVTDESC8000023;After the failure of their Communist Belt initiative and the beginning of the Great Levelling in Iberia, politicans in Serbia have announced the Second International - with all Andalusi communists strictly excluded for their 'corrupted theory'. In this grand conference of the communists and socialists of the world, the typical debates and arguments quickly gave way to the central event, with the Serbians unveiling their initiative for the formation of a "Balkan Federation", whereby the current socialist and communist states on the peninsula would 'voluntarily' unite into a federation in the interest of proletariat strength and permanent revolution, from which they hoped to rapidly export socialism and communism to the very ends of the earth, gradually absorbing nations and peoples into this union...;;;;;;;;;;x;;;
EVTNAME8000024;fff;;;;;;;;;;x;;;
EVTDESC8000024;fff;;;;;;;;;;x;;;
ADUBER1.T;The Unionist Proposal - Walidrar;;;;;;;;;;x;;;
ADUBER1.D;Diplomats from Imjir have proposed a grand scheme whereby the three victorious nations of Imjir, Walidrar and Nuquril would unite to form a powerful Union of Berber Sultanates. The main problem with this is that the Imjiri would surely become the dominating voice in such a union, making it an unattractive option for us. What is our answer?;;;;;;;;;;x;;;
ADUBER2.T;The Unionist Proposal - Nuquril;;;;;;;;;;x;;;
ADUBER2.D;Diplomats from Imjir have proposed a grand scheme whereby the three victorious nations of Imjir, Walidrar and Nuquril would unite to form a powerful Union of Berber Sultanates. The main problem with this is that the Imjiri would surely become the dominating voice in such a union, making it an unattractive option for us. Walidrar has already accepted this proposal, but what is our answer?;;;;;;;;;;x;;;
ADUBER3.T;The Unionist Proposal - Victory;;;;;;;;;;x;;;
ADUBER3.D;Great news! Both Walidrar and Nuquril have accepted our proposal, agreeing to join our nation in a grand Union of Berber Sultanates - or more simply, the Berber Union. This is a glorious day for all of south Gharbia, and no one can doubt that the newly-formed Berber Union will surely rise to become not just a great power - but a global hegemon whose reach will wrap around the globe!;;;;;;;;;;x;;;
ADU_berber_union_proposal_2_title;Dawn of the Berber Union;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_berber_union_proposal_2_desc;The Sultans of Imjir, Walidrar and Nuquril gathered today at the new capital of Imariz, where they joined hands and proclaimed the dawn of the Union of Berber Sultanates - or, as it's better known, the Berber Union. This declaration heralds the dawn of a new era in South Gharbia, an era where they have a superpower of their own, one that can undoubtedly rise to expel the unwanted influences of Ibriz, Morocco, Al Andalus and the other great powers of the world. Long live the Berber Union!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADUBER4.T;Nuquril Refuses Our Proposal;;;;;;;;;;x;;;
ADUBER4.D;The Nuquril diplomats have apparently refused to join our union, despite the fact that Walidrar has agreed. There are already secret negotiations going on to incorporate Nuquril into the fledgeling Berber Union by force, but we can call them off if necessary, and instead strive for peaceful relations with the other Berber nations of Gharbia.;;;;;;;;;;x;;;
ADUBER5.T;Walidrar Refuses Our Proposal;;;;;;;;;;x;;;
ADUBER5.D;The Walidrari diplomats have apparently refused to join our union, despite the great promise that such a large country would hold. Some unions are necessarily borne out of violence, however, and there are already secret negotiations going on to incorporate Walidrar into the fledgeling Berber Union by force - but we can call these schemes off if necessary, and instead strive for peaceful relations with the other Berber nations of Gharbia.;;;;;;;;;;x;;;
ADU_berber_union_manifest_destiny_title;Masters of South Gharbia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_berber_union_manifest_destiny_desc;Several years have passed since the Union of Berber Sultanates was proclaimed, years that have been spent suppressing internal dissent, squashing separatist revolts and crushing revolutionary movements. Now that we are more stable and prosperous, however, the time has come to secure our rightful position as the Masters of South Gharbia, primarily by forcing our weaker neighbours to submit to our influence. This day will surely be remembered forevermore as the day in which the Berber Union began its manifest destiny!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_south_german_confederation_title;The South German Confederation;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_south_german_confederation_desc;Complete German unification is still a hotly-contested and divisive issue, but with nationalism on the rise and the south German states largely under our control, we can take a very big step towards that eventual goal by proclaiming the South German Confederation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_north_german_confederation_title;The North German Confederation;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_north_german_confederation_desc;Complete German unification is still a hotly-contested and divisive issue, but with nationalism on the rise and the north German states largely under our control, we can take a very big step towards that eventual goal by proclaiming the North German Confederation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_germany_title;Three Hurrahs for Germany!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_germany_desc;By controlling, directly or indirectly, the manifold principalities, duchies and free cities that make up the German Nation, we can unite our people into one singular nation state. This new nation will number amongst the most populous and strongest in the world, and when we finally roar, all will recoil in fear. Three Hurrahs for the German Empire!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_russia_manifest_destiny_title;War with Siberia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_russia_manifest_destiny_desc;The so-called Siberan Tsardom are successors of Novgorod-Russia, and still maintain friendly relations with them, so it is unavoidable that conflict will break out between us and them. They are an ever-present threat on our eastern border, especially if another conflict brews with Novgorod-Scandinavia, so we should take the fight to them now and neutralise the threat once and for all!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
SGF_fascist_dictatorship;German Union;;;;;;;;;;x;;;
ADUDUA.T;Proclamation of the Dual Monarchy;;;;;;;;;;x;;;
ADUDUA.D;The Dual Monarchy of France-England has just been proclaimed today in Paris, seeking to tie the two countries into one, much stronger whole. This blatant attempt at integration has been met with scorn and criticism across much of Europe, however, as many believe that the English ought to have a nation of their own.;;;;;;;;;;x;;;
ADUCEL.T;Time for Change;;;;;;;;;;x;;;
ADUCEL.D;For far too long now, the Celtic Empire has been on the backfoot, constantly losing wars and constantly retreating. Perhaps the time has come for change in Dublin, with greater powers granted to a united parliament of Ireland and Scotland, who will surely be able to better chart the Celts' path through the oncoming century...;;;;;;;;;;x;;;
ADU_celtic_manifest_destiny_title;A Union of All Celts;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_celtic_manifest_destiny_desc;There was once a time when all Celtic peoples were united under one flag. Since those glory days, our high kings have fallen to decadence, our armies have lagged in discipline, and our empire has declined. We will not resign ourselves to such a fate, however, not with the winds of change washing upon Europe, not with the future so bright for so many. Let us declare our intention to reunite the Irish, Scots, Welsh and Bretons under our leadership, sending a clear challenge to all those who have insulted and thwarted us over recent years.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
andalus_dual_monarchy_destroyed_title;The Dual Monarchy Dissolved;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
andalus_dual_monarchy_destroyed_desc;To our great shame, we must finally acknowledge that the Dual Monarchy of France-England is no more. Our enemies are victorious and England has been lost, so it is best to discard the shackles of the past, and begin rebuilding towards a greater future - one where we will be avenged, and our losses regained a hundred-fold.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_russia_manifest_destiny_2_title;Reignite the Russian Wars;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_russia_manifest_destiny_2_desc;With the Siberian Tsardom bloodied and on the retreat, we can turn our attention back to the west, where Novgorod-Scandinavia looms large. Emperor Vasiliy still clings to the city of Novgorod, which allows him to continue claiming the title of Novgorodian Tsar, to our great annoyance. In addition to this, he controls the valuable and highly-strategic lands of the Baltic, a potential launching point for any invasions into Russia. Perhaps the time has come to relieve our ancient enemy of these possessions, and bring the entirety of Russia under our control, as God surely wills...;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADUIND.T;Indonesian Imperialism;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADUIND.D;The imperialistic warhawks in our cabinet have recently upped the ante regarding potential expansion opportunities, pinpointing Indonesia as an extremely valuable and easily-conquerable region. Expanding into Indonesia will undoubtedly present difficulties, but it is admittedly full of bitterly-rivalled enemies, so this would be the prime chance for us to begin demanding concessions - and who knows, perhaps someday our name will stretch all across the East Indies...;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_abandon_west_indies_title;Abandon the West Indies;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_abandon_west_indies_desc;With our attempt to recapture Guyana failing horribly, the treasury is empty and we're teetering at the edge of bankruptcy. Perhaps it is time to finally abandon the West Indies, and sell the few remaining possessions that we still have there, perhaps getting enough money to pull us out of this mess.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADUEAS1.T;Sale of the Leeward Antilles;;;;;;;;;;x;;;
ADUEAS1.D;The Celtic government has dispatched diplomats to the governments of the various great powers, offering to sell their possessions in the Leeward Antilles for a reasonable price. If we still have any ambitions in the area, this would be the perfect opportunity to gain some ground on that front, with the Leeward Antilles making the perfect staging ground for potential invasions in the Caribbean. What is our answer?;;;;;;;;;;x;;;
ADUEAS2.T;Sale of the Leeward Antilles;;;;;;;;;;x;;;
ADUEAS2.D;The Celtic government has dispatched diplomats to the governments of the various great powers, offering to sell their possessions in the Leeward Antilles for a reasonable price. If we still have ambitions in the area, this would be the perfect opportunity to gain some ground on that front, with the Leeward Antilles making the perfect staging ground for potential invasions in the Caribbean. What is our answer?;;;;;;;;;;x;;;
ADU_mongols_manifest_destiny_title;The Mongol Homeland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_mongols_manifest_destiny_desc;How can we claim to be the Mongol Empire, when we don't even control Mongolia itself? Let us reclaim our homeland, completing our great conquest-migration across Asia and beginning a new era in our peoples history.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ANDLOR.T;War with Lorraine;;;;;;;;;;x;;;
ANDLOR.D;With the German Empire posturing for more war, we must consider our strategic position in Europe, and more specifically that of Lorraine. The Duchy would serve as the perfect invasion route in the event of another war between us and Germany, so it may be wise to pre-emptively invade them ourselves, and eliminate it as an invasion route altogether...;;;;;;;;;;x;;;
ADUSIBB.T;Envoys from Smolensk;;;;;;;;;;x;;;
ADUSIBB.D;Envoys have arrived from Smolensk with a simple message: that we submit to the Russian Empire, once and for all, and surrender our sovereignty in return for an end to the constant conflict between us. What is our answer?;;;;;;;;;;x;;;
ADUBUR.T;Envoys from Japan;;;;;;;;;;x;;;
ADUBUR.D;Envoys have arrived from Tokyo with a simple message: that we submit to the Japanese Republic, once and for all, and surrender our sovereignty in return for an end to the constant conflict between us. What is our answer?;;;;;;;;;;x;;;
ADU_russia_annex_siberia_title;The Annexation of Siberia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_russia_annex_siberia_desc;The Siberian Tsardom is a spent force, and after all the conflict between us and them, they are finally well within our sphere of influence. Perhaps the time has come to formally annex them into the Russian Empire, and finally solidify our place as the one and only Russian nation-state.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_japan_annex_buryatia_title;The Buryatian Campaigns;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_japan_annex_buryatia_desc;We are always looking for ways to expand and ascend on the world stage, and one way of doing that is by establishing colonies in the vast tracts of Siberian land, much of which is still unclaimed by any great power. Only one thing stops us from doing that: Buryatia, a technologically-backwards kingdom that would put up little resistance to our armies, should we decide to launch an invasion...;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_release_greece_title;Release the Peloponnesian Kingdom;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ADU_release_greece_desc;At the height of the Tirruni Wars, Berber forces stormed the Peloponnesus and occupied the strategic peninsula, demanding it from the Kingdom of Greece in the consequent peace treaty. Now, however, the Tirruni Wars are long over and the Peloponnese is little more than a hotbed of nationalism and revolt, so it may be a good decision to end direct rule of the region and create a vassal instead.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
ADU_serbia_manifest_destiny_title;Our Rightful Claims;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_serbia_manifest_destiny_desc;There was a time when Serbia stretched from Slovenia to Greece, uniting all South Slavic peoples under one flag, but that was before its borders were torn asunder by the Congress of Cadiz. It is time to publicly announce our intention to reclaim these lost territories, and reunite the Balkan peninsula once more!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_hungary_manifest_destiny_title;Refute the Congress!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_hungary_manifest_destiny_desc;We were abandoned by those we called ally during the sham that was the Congress of Cadiz, and our rightful claims went ignored and unrecognised, but no longer! Let us formally refute the Congress of Cadiz, lay claim to territories which are rightfully ours, and finally move forwards to our glorious future!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_bulgaria_manifest_destiny_title;Refute the Congress!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_bulgaria_manifest_destiny_desc;We were abandoned by those we called ally during the sham that was the Congress of Cadiz, and our rightful claims went ignored and unrecognised, but no longer! Let us formally refute the Congress of Cadiz, lay claim to territories which are rightfully ours, and finally move forwards to our glorious future!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_greece_manifest_destiny_title;Refute the Congress!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_greece_manifest_destiny_desc;We were abandoned by those we called ally during the sham that was the Congress of Cadiz, and our rightful claims went ignored and unrecognised, but no longer! Let us formally refute the Congress of Cadiz, lay claim to territories which are rightfully ours, and finally move forwards to our glorious future!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_king_of_west_africa_title;Kings of West Africa;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_king_of_west_africa_desc;With our recent victories, we can finally join the great powers of the world in modernity, but that's not enough. We should cement our place as the first of the west African powers by doing what has never been done before: let us declare ourselves the Kings of West Africa, and bring our neighbours under our wing - for their own good, of course.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADUBENDIP.T;Opportunity in Africa;;;;;;;;;;x;;;
ADUBENDIP.D;We have recently received news that the Kingdom of Benin is on the track towards modernisation, with their King already installing a new ruling council and raising a new standing army. This may be a good opportunity for us to step in and offer them help, in the form of officers and advisors, with the long-term aim of winning a new ally in the region. And a modernised Benin could be a very powerful ally indeed, although the Berbers might not be too happy with our interference in their sphere of influence...;;;;;;;;;;x;;;
ADUBENDIP2.T;Andalusia Aids our Modernisation;;;;;;;;;;x;;;
ADUBENDIP2.D;Al Andalus have agreed to assist our regime in modernising the army and navy, important in our ultimate goal of becoming the hegemon of West Africa. This is also a good opportunity to sow the seeds of future alliance, and who better than al-Andalus, who already have a well-established historial rivalry with our own potential enemies in Morocco?;;;;;;;;;;x;;;
ADUSLAV.T;Slavery in Morocco;;;;;;;;;;x;;;
ADUSLAV.D;The slave trade is a big part of what made Morocco the world's greatest power, with the triangle trade established between Morocco, Benin and New England massively enriching Berber tradesmen and merchants, and encouraging investment into a powerful navy. Now, however, tensions regarding slavery are on the rise all across the world, with countries including France and Al Andalus loudly denouncing us and hurting our international reputation. The abolishment of slavery is not an easy path for us to take, however, and we will likely face armed revolt if we try and force it on our upper classes. We will have to proceed very carefully if we're going to weather through this oncoming storm without descending into civil war...;;;;;;;;;;x;;;
the_slavery_debate;Slavery Tensions;;;;;;;;;;x;;;
ADUEGY.T;Birth of Anapnoub XV;;;;;;;;;;x;;;
ADUEGY.D;Alexandria exploded into celebration upon the birth of Apanoub, the long-awaited heir to the Crusader Kingdom of Egypt. Joy quickly became horror when the poor child was first unveiled to the public, however, revealing him to be deformed in the face and body - doubtless a product of 400 years of inbreeding amongst the ruling castes of Egypt. Despite his gruesome physical ailments, Apanoub would grow to become a surprisingly astute young man, before being crowned King Apanoub XV upon his father's death. And with his coronation, an entire nation waits with bated birth, split as to whether their new king was a blessing in disguise or an obvious curse from God.;;;;;;;;;;x;;;
sultan_raed;Sultan Raed Zulfiqar;;;;;;;;;;x;;;
sultan_utbah;Sultan Utbah Zulfiqar;;;;;;;;;;x;;;
ANDBAL.T;Intervention in the Balkans;;;;;;;;;;;;x;
ANDBAL.D;The Balkan powers have violated the terms of neutrality set down by the Congress of Cadiz, and declared war on Serbia! As a Great Power, it is surely our responsibility to intervene in defence of Serbia, and ensure that the decisions set down by the Congress are preserved.;;;;;;;;;;x;;;
ADUITA1.T;The Rising of Italy;;;;;;;;;;x;;;
ADUITA1.D;'Rise, Italians, rise against your oppressors!' The words of a revolutionary firebrand have incited the outbreak of the so-called Italian Revolution, with thousands of Italians flocking to the mountains of Central Italy, where partisans have already seized vast stretches of territory and now prepare to take the fight to Bavaria. The Italians have no hope of winning this war alone, however, so they've also sent emissaries to the great powers of Europe, begging for any assistance they can spare.;;;;;;;;;;x;;;
ADUITA2.T;Intervention in Italy;;;;;;;;;;x;;;
ADUITA2.D;Emissaries have arrived in Italy, begging for assistance in their independence struggle against Bavaria. What is our answer?;;;;;;;;;;x;;;
ADUITA3.T;Intervention in Italy - Success;;;;;;;;;;x;;;
ADUITA3.D;We've won some allies! Now surely we'll overcome the odds and triumph against the Bavarians, and at long last, the Italian peoples will be free!;;;;;;;;;;x;;;
EVTNAME10001;An Age of Liberalism;;;;;;;;;;x;;;
EVTDESC10001;Several years after his suicide, the body of Sahim Tirruni has finally been allowed to return to Qattalun, with the Moroccans now satisfied that his revolutionary ideals have been well and truly squashed. Unsurprisingly, however, the sight of Tirruni's coffin being paraded through the streets of Barshaluna incited the outbreak of several riots across the city. More unexpected was the sudden spread of these riots through the rest of Qattalun, and from there to the rest of Europe, as commoners fight to revive the ideas of liberalism, political reform, freedom of speech and the rights of peoples. The people, having suffered under the yoke of crowns and scepters for far too long, are finally awakening to the realisation that fate is theirs to make. As Sahim Tirruni's body is lowered to his final resting place at the foot of the Pyrenees, Europe stands again at the beginning of a new era: An Age of Liberalism.;;;;;;;;;;x;;;
ADUTIRFUN.T;Tirruni's Funeral;;;;;;;;;;x;;;
ADUTIRFUN.D;The Moroccans have allowed the body of Sahim Tirruni to be returned to Qattalun, his beloved homeland, for a proper burial. Unfortunately, with this there comes a sudden wave of rioting and revolts, as previously-dampened liberal tendencies have been inflamed.;;;;;;;;;;x;;;
ANDLEON.T;The Secret Clauses of the Congress;;;;;;;;;;;;x;
ANDLEON.D;Earlier this day, Frederick of the von Wettin dynasty was formally crowned the King of Leon-Castille. Frederick is the brother of August-Wilhelm, the King of Hannover, and his brother's ascendence to the throne was the first of the rumoured 'secret agreements' organised between the Great Powers during the Congress of Cadiz. As the Moroccans and Hanoverians grow closer, there is massive outcry from other European powers, as the public ponders just how many secretive negotiations took place...;;;;;;;;;;x;;;
EVTNAME8000019;Jaharra;;;;;;;;;;x;;;
EVTDESC8000019;In an effort to solidify public support for the newly-installed monarchy and promote unity between Andalusians, the Sultan has authorised the construction of a great hall of fame, housing the various historical artifacts collected by monarchs and viziers over the course of Andalusia's long history. Modeled on Morocco's famous Hall of Trophies and costing tens of thousands of dinars, the Jaharra would eventually become the home of hundreds of statues, busts, memorials, paintings, artifacts, monuments and plaques - quickly becoming a point of pride for many Andalusi.;;;;;;;;;;x;;;
undecided_modifier;Undecided Modifier;;;;;;;;;;;;x;
qadis_tulaytullah_railroad;Two Capitals Railroad;;;;;;;;;;;;x;
the_zulfiqar_palaces;Jaharra;;;;;;;;;;;;x;
EVTNAME8000080;Coronation of Utbah;;;;;;;;;;x;;;
EVTDESC8000080;Our national talisman in Raed Zulfiqar is dead, but his dynasty will live on in his son and successor: Utbah Zulfiqar, a 55 year-old man with a long history of achievements in the military. The new sultan was formally crowned in a rather small, inexpensive affair a few weeks after the passing of his father, with the government still recovering from the lavish costs incurred by the Congress of Cadiz and Coronation of Raed. All the same, Utbah accepts the crown and sceptre with pride, delivering an impassioned speech in which he vows to see Al Andalus prosper and thrive under his rule.;;;;;;;;;;x;;;
EVTNAME8000081;Academy of Al Andalus;;;;;;;;;;x;;;
EVTDESC8000081;Attempting to further instill loyalty to the crown, the Sultan has formally opened another grand construction to the public: the Royal Academy of Al Andalus, an institute of higher learning built to challenge the University of Qadis and further drive Andalusi intellect and advancement to ever-greater lengths.;;;;;;;;;;x;;;
EVTNAME8000082;Restoration of Tulaytullah;;;;;;;;;;x;;;
EVTDESC8000082;Tulaytullah, a city that boasts a long history of being a strong base of Jizrunid support, was ransacked and plundered by the forces of the Mahdi in the 1810s. Now that the city is back under our control, however, it may be a good idea to begin restoration projects in the city - it would make for good publicity, and we'll end up with several new palaces and mansions in the city, so why not?;;;;;;;;;;x;;;
tulaytullah_restoration;City of Sultans;;;;;;;;;;;;x;
TIR9.T;Execution of Hafid Tirruni;;;;;;;;;;x;;;
TIR9.D;Like son, like father. Hafid Tirruni has been a menace to us for years now, but his usurpation was brought to a decisive end by our troops, who quickly cornered and chained the revolutionary. And this time, no mistakes were made, with the young revolutionary quickly and secretly executed via hanging in his Barshaluna palaces. And as the last vestiges of life leaves his body, we can finally rejoice, as the dynasty of Tirruni is brought to an end.;;;;;;;;;;x;;;
ADUYAH.T;Death of Yahya Almoravid;;;;;;;;;;;;x;
ADUYAH.D;Sultan Yahya V has ruled our nation since 1810, but last night he finally left this world, passing peacefully to the afterlife in his sleep. Yahya will undoubtedly go down in history as one of our greatest monarchs - he had personally led campaigns and raids in his youth, he was responsible for the consolidation of our Indian colonies into the Berber Raj, he was the main driving force behind the expansion and modernisation of our navy, and he was the one constant enemy to Sahim Tirruni throughout the fifteen-year-long the Tirruni Wars. All things must come to an end, however, and we can look forward to what will surely be a glorious era under his grandson and successor: Ajeddig Almoravid.;;;;;;;;;;;;x;
ADUSGF.T;Our Italian Territories;;;;;;;;;;x;;;
ADUSGF.D;We are the South German Federation now, but if we want to continue down the road towards complete German unification, then we must consider the fate of our non-German territories. More specifically, our Italian territories, a particulary rebellious hotbed of nationalism and discontent. What is our decision?;;;;;;;;;;x;;;
EVTNAME8000083;Qadis-Tulaytullah Railway;;;;;;;;;;x;;;
EVTDESC8000083;It is with great pride today that the Sultan formally opens the Qadis-Tulaytullah Railway, a 400-mile track that will be able to transport thousands of new passengers between the two cities, in addition to goods and merchandise - all to be hauled by the latest state-of-the-art locomotives, which will be powered entirely by steam engines. This is truly a glorious day for al-Andalus!;;;;;;;;;;x;;;
EVTNAME8000084;Crisis in Palermo;;;;;;;;;;x;;;
